,age,fee_cleaned,Potential,Value(MGBP),Wage(kGBP),International Reputation,Weak Foot,Skill Moves,year of contact,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Overall Rating
1129,24,8.1,78.0,8.5,46.0,1.0,4.0,4.0,4.0,74.0,74.0,72.0,72.0,69.0,78.0,75.0,73.0,54.0,77.0,74.0,78.0,69.0,73.0,52.0,83.0,52.0,71.0,75.0,77.0,55.0,28.0,73.0,68.0,63.0,72.0,28.0,15.0,13.0,9.0,7.0,14.0,11.0,77.0
1130,21,22.5,85.0,10.5,39.0,1.0,3.0,4.0,5.0,68.0,69.0,58.0,77.0,63.0,84.0,61.0,53.0,72.0,79.0,81.0,78.0,82.0,74.0,66.0,79.0,72.0,76.0,67.0,62.0,56.0,62.0,73.0,76.0,55.0,74.0,64.0,49.0,10.0,15.0,11.0,16.0,8.0,78.0
1131,23,21.6,83.0,11,47.0,1.0,3.0,2.0,5.0,36.0,40.0,76.0,78.0,33.0,51.0,49.0,36.0,80.0,65.0,58.0,63.0,50.0,73.0,58.0,73.0,76.0,69.0,80.0,43.0,74.0,77.0,28.0,61.0,44.0,71.0,78.0,76.0,13.0,7.0,9.0,15.0,14.0,78.0
1132,27,19.8,80.0,15,74.0,1.0,3.0,4.0,4.0,67.0,60.0,59.0,83.0,60.0,77.0,67.0,75.0,81.0,81.0,74.0,78.0,78.0,80.0,77.0,81.0,68.0,87.0,66.0,77.0,77.0,80.0,68.0,75.0,60.0,79.0,76.0,74.0,14.0,9.0,12.0,13.0,8.0,80.0
1133,23,8.1,82.0,8.5,42.0,1.0,3.0,3.0,5.0,74.0,42.0,57.0,70.0,37.0,73.0,65.0,42.0,53.0,74.0,86.0,88.0,75.0,73.0,77.0,56.0,64.0,76.0,74.0,46.0,79.0,73.0,62.0,59.0,46.0,69.0,73.0,73.0,14.0,14.0,10.0,14.0,9.0,76.0
1134,21,7.2,83.0,6.5,34.0,1.0,3.0,3.0,5.0,52.0,52.0,61.0,78.0,48.0,74.0,58.0,45.0,75.0,76.0,73.0,68.0,67.0,73.0,72.0,77.0,58.0,70.0,73.0,72.0,66.0,57.0,65.0,72.0,47.0,75.0,63.0,52.0,12.0,7.0,14.0,13.0,11.0,74.0
1135,26,17.78,87.0,47,44.0,3.0,4.0,4.0,4.0,80.0,83.0,49.0,84.0,77.0,92.0,83.0,80.0,75.0,89.0,83.0,79.0,82.0,78.0,91.0,84.0,64.0,79.0,82.0,83.0,80.0,34.0,82.0,81.0,74.0,89.0,42.0,30.0,15.0,9.0,8.0,14.0,15.0,86.0
1136,27,1.8,74.0,6,27.0,2.0,2.0,3.0,5.0,63.0,60.0,53.0,76.0,56.0,71.0,71.0,55.0,74.0,73.0,66.0,63.0,72.0,76.0,85.0,77.0,63.0,76.0,69.0,76.0,85.0,69.0,70.0,72.0,54.0,69.0,70.0,64.0,7.0,11.0,11.0,15.0,15.0,74.0
1137,21,0.9,83.0,9,13.0,1.0,3.0,2.0,4.0,65.0,44.0,57.0,75.0,56.0,72.0,56.0,45.0,70.0,75.0,68.0,69.0,68.0,72.0,72.0,66.0,71.0,81.0,78.0,56.0,71.0,78.0,58.0,69.0,53.0,69.0,70.0,70.0,12.0,10.0,5.0,12.0,9.0,76.0
1138,21,0.063,76.0,0.925,3.0,1.0,3.0,3.0,3.0,60.0,54.0,41.0,69.0,45.0,64.0,62.0,51.0,67.0,66.0,79.0,78.0,90.0,60.0,83.0,71.0,52.0,72.0,61.0,65.0,65.0,50.0,60.0,66.0,48.0,60.0,48.0,45.0,8.0,5.0,12.0,14.0,9.0,68.0
1139,29,12.6,80.0,15,49.0,2.0,5.0,3.0,4.0,55.0,81.0,78.0,72.0,73.0,75.0,69.0,60.0,69.0,78.0,78.0,79.0,74.0,76.0,72.0,84.0,88.0,73.0,77.0,77.0,70.0,35.0,82.0,71.0,76.0,81.0,25.0,25.0,10.0,14.0,12.0,8.0,11.0,80.0
1140,24,11.7,83.0,18.5,38.0,2.0,4.0,3.0,5.0,62.0,71.0,40.0,82.0,75.0,79.0,76.0,69.0,81.0,82.0,67.0,61.0,78.0,75.0,90.0,75.0,74.0,80.0,58.0,79.0,52.0,79.0,73.0,77.0,65.0,78.0,84.0,71.0,11.0,8.0,12.0,7.0,11.0,81.0
1141,32,5.4,81.0,13.5,73.0,3.0,3.0,3.0,4.0,63.0,48.0,72.0,75.0,54.0,68.0,42.0,64.0,76.0,73.0,61.0,54.0,62.0,83.0,62.0,78.0,76.0,85.0,81.0,73.0,84.0,83.0,53.0,69.0,58.0,84.0,79.0,82.0,10.0,6.0,11.0,12.0,13.0,81.0
1142,20,0.225,78.0,1.5,9.0,1.0,4.0,3.0,3.0,69.0,58.0,39.0,63.0,57.0,75.0,70.0,64.0,56.0,70.0,78.0,78.0,77.0,69.0,90.0,74.0,53.0,52.0,34.0,68.0,32.0,30.0,65.0,59.0,57.0,66.0,27.0,34.0,11.0,9.0,6.0,10.0,11.0,69.0
1143,29,36.0,84.0,32,73.0,2.0,5.0,4.0,5.0,74.0,88.0,74.0,80.0,83.0,86.0,80.0,76.0,66.0,86.0,88.0,81.0,90.0,84.0,89.0,81.0,78.0,68.0,59.0,69.0,55.0,44.0,89.0,80.0,78.0,84.0,33.0,26.0,6.0,13.0,9.0,7.0,7.0,84.0
1144,24,27.0,85.0,23,43.0,3.0,3.0,5.0,5.0,77.0,69.0,51.0,75.0,74.0,87.0,82.0,60.0,55.0,81.0,95.0,95.0,95.0,75.0,92.0,76.0,65.0,86.0,48.0,69.0,60.0,50.0,76.0,75.0,66.0,82.0,51.0,48.0,12.0,9.0,7.0,6.0,9.0,83.0
1145,25,16.2,79.0,9.5,33.0,1.0,2.0,2.0,5.0,41.0,28.0,76.0,66.0,31.0,40.0,29.0,27.0,61.0,59.0,38.0,41.0,31.0,72.0,31.0,58.0,65.0,54.0,90.0,24.0,80.0,78.0,28.0,39.0,30.0,69.0,79.0,75.0,7.0,12.0,7.0,16.0,12.0,78.0
1146,28,12.15,83.0,15.5,39.0,2.0,3.0,1.0,5.0,13.0,11.0,10.0,17.0,10.0,11.0,20.0,19.0,21.0,23.0,44.0,40.0,36.0,78.0,25.0,58.0,62.0,34.0,55.0,10.0,23.0,24.0,10.0,41.0,20.0,63.0,11.0,12.0,81.0,78.0,77.0,81.0,83.0,81.0
1147,17,9.0,75.0,0.675,0.5,1.0,4.0,3.0,3.0,64.0,37.0,54.0,65.0,41.0,74.0,61.0,39.0,53.0,70.0,83.0,79.0,85.0,59.0,90.0,36.0,57.0,59.0,32.0,37.0,62.0,59.0,64.0,55.0,47.0,58.0,62.0,63.0,12.0,8.0,14.0,7.0,6.0,67.0
1148,26,7.2,79.0,10.5,37.0,1.0,3.0,3.0,5.0,77.0,49.0,60.0,75.0,52.0,76.0,62.0,33.0,70.0,75.0,84.0,82.0,79.0,75.0,80.0,72.0,77.0,85.0,64.0,45.0,77.0,77.0,65.0,65.0,38.0,70.0,79.0,79.0,15.0,8.0,16.0,10.0,13.0,79.0
1149,22,40.5,87.0,24,82.0,2.0,5.0,4.0,4.0,83.0,73.0,64.0,84.0,78.0,79.0,85.0,78.0,82.0,83.0,67.0,61.0,69.0,77.0,77.0,86.0,63.0,76.0,66.0,84.0,70.0,69.0,79.0,83.0,72.0,83.0,73.0,68.0,6.0,8.0,10.0,14.0,12.0,82.0
1150,21,4.95,80.0,2.6,10.0,1.0,3.0,3.0,5.0,68.0,41.0,60.0,64.0,43.0,69.0,60.0,35.0,51.0,68.0,75.0,79.0,68.0,69.0,71.0,57.0,90.0,69.0,68.0,53.0,65.0,67.0,48.0,54.0,56.0,64.0,68.0,70.0,11.0,10.0,10.0,6.0,10.0,71.0
1151,20,1.8,79.0,4,9.0,1.0,3.0,3.0,4.0,52.0,41.0,59.0,71.0,36.0,69.0,52.0,39.0,68.0,70.0,76.0,66.0,73.0,68.0,78.0,55.0,61.0,75.0,64.0,54.0,78.0,73.0,57.0,68.0,64.0,67.0,70.0,69.0,8.0,9.0,8.0,14.0,6.0,73.0
1152,22,1.35,80.0,4.7,12.0,1.0,3.0,3.0,4.0,56.0,73.0,63.0,71.0,69.0,75.0,61.0,58.0,58.0,72.0,68.0,73.0,68.0,66.0,57.0,72.0,69.0,75.0,68.0,68.0,31.0,24.0,73.0,69.0,70.0,59.0,17.0,20.0,9.0,11.0,6.0,13.0,13.0,73.0
1153,25,1.35,78.0,3.9,5.0,1.0,3.0,1.0,4.0,10.0,10.0,17.0,35.0,10.0,10.0,12.0,10.0,25.0,25.0,54.0,43.0,35.0,69.0,52.0,51.0,61.0,20.0,54.0,10.0,24.0,21.0,10.0,55.0,16.0,35.0,14.0,10.0,78.0,67.0,68.0,69.0,78.0,73.0
1154,23,28.8,84.0,17.5,65.0,2.0,3.0,3.0,5.0,69.0,38.0,79.0,77.0,39.0,75.0,49.0,32.0,78.0,77.0,78.0,76.0,75.0,78.0,72.0,46.0,82.0,76.0,76.0,24.0,77.0,79.0,59.0,69.0,41.0,82.0,80.0,81.0,12.0,7.0,7.0,7.0,8.0,81.0
1155,29,27.0,84.0,26.5,110.0,2.0,3.0,3.0,4.0,60.0,53.0,69.0,81.0,32.0,76.0,49.0,61.0,77.0,79.0,74.0,72.0,82.0,83.0,82.0,80.0,88.0,90.0,69.0,66.0,85.0,89.0,69.0,68.0,54.0,80.0,90.0,83.0,8.0,6.0,8.0,12.0,13.0,84.0
1156,27,16.2,84.0,29.5,105.0,2.0,4.0,4.0,5.0,84.0,78.0,61.0,83.0,64.0,86.0,84.0,74.0,79.0,85.0,74.0,75.0,79.0,77.0,80.0,76.0,32.0,71.0,57.0,77.0,46.0,58.0,82.0,84.0,69.0,74.0,54.0,49.0,16.0,7.0,15.0,6.0,14.0,83.0
1157,32,13.5,87.0,30.5,110.0,3.0,3.0,1.0,4.0,11.0,15.0,11.0,30.0,11.0,16.0,11.0,15.0,37.0,19.0,54.0,53.0,60.0,84.0,61.0,56.0,74.0,39.0,75.0,13.0,32.0,20.0,16.0,68.0,25.0,67.0,14.0,14.0,90.0,81.0,75.0,82.0,90.0,87.0
1158,20,11.25,79.0,2.5,11.0,1.0,2.0,3.0,4.0,65.0,34.0,67.0,69.0,32.0,68.0,48.0,31.0,62.0,67.0,68.0,73.0,59.0,66.0,58.0,42.0,69.0,65.0,79.0,36.0,68.0,65.0,51.0,45.0,37.0,64.0,72.0,73.0,8.0,12.0,13.0,9.0,10.0,72.0
1159,17,9.0,75.0,0.675,0.5,1.0,4.0,3.0,3.0,64.0,37.0,54.0,65.0,41.0,74.0,61.0,39.0,53.0,70.0,83.0,79.0,85.0,59.0,90.0,36.0,57.0,59.0,32.0,37.0,62.0,59.0,64.0,55.0,47.0,58.0,62.0,63.0,12.0,8.0,14.0,7.0,6.0,67.0
1160,29,6.3,83.0,19,42.0,2.0,4.0,1.0,5.0,13.0,13.0,11.0,25.0,12.0,10.0,14.0,12.0,12.0,24.0,45.0,52.0,42.0,81.0,37.0,59.0,75.0,45.0,73.0,13.0,30.0,22.0,12.0,46.0,17.0,62.0,14.0,10.0,82.0,77.0,79.0,83.0,85.0,83.0
1161,23,0.36,73.0,0.8,3.0,1.0,3.0,1.0,3.0,10.0,9.0,14.0,21.0,6.0,9.0,13.0,12.0,16.0,11.0,45.0,39.0,29.0,61.0,24.0,46.0,32.0,20.0,63.0,6.0,22.0,8.0,7.0,23.0,12.0,49.0,11.0,10.0,70.0,65.0,61.0,66.0,68.0,67.0
1162,22,18.9,85.0,20,44.0,1.0,3.0,4.0,5.0,76.0,72.0,45.0,75.0,72.0,83.0,81.0,72.0,67.0,80.0,90.0,90.0,87.0,80.0,79.0,80.0,73.0,82.0,63.0,74.0,74.0,55.0,79.0,75.0,73.0,79.0,54.0,38.0,8.0,7.0,13.0,8.0,14.0,81.0
1163,24,13.5,83.0,16.5,46.0,2.0,4.0,3.0,4.0,67.0,78.0,69.0,72.0,72.0,81.0,70.0,66.0,58.0,83.0,79.0,86.0,74.0,69.0,64.0,86.0,70.0,70.0,81.0,74.0,52.0,30.0,77.0,71.0,76.0,74.0,24.0,20.0,4.0,6.0,4.0,4.0,4.0,80.0
1164,26,8.1,77.0,9.5,41.0,1.0,3.0,3.0,4.0,74.0,70.0,42.0,75.0,63.0,81.0,74.0,68.0,70.0,77.0,77.0,74.0,76.0,74.0,79.0,73.0,53.0,77.0,55.0,73.0,60.0,28.0,74.0,75.0,53.0,76.0,37.0,34.0,12.0,15.0,14.0,8.0,9.0,77.0
1165,20,1.35,75.0,0.875,8.0,1.0,2.0,3.0,4.0,42.0,67.0,69.0,60.0,59.0,64.0,47.0,48.0,49.0,65.0,69.0,72.0,74.0,58.0,66.0,63.0,68.0,51.0,48.0,59.0,47.0,21.0,61.0,60.0,66.0,51.0,16.0,20.0,7.0,13.0,7.0,10.0,13.0,66.0
1166,21,27.0,88.0,17,47.0,1.0,2.0,4.0,5.0,68.0,75.0,44.0,69.0,76.0,83.0,78.0,55.0,59.0,79.0,95.0,94.0,79.0,76.0,75.0,84.0,48.0,73.0,70.0,80.0,53.0,17.0,75.0,72.0,58.0,78.0,16.0,21.0,14.0,13.0,7.0,6.0,9.0,79.0
1167,26,6.75,76.0,4.9,16.0,1.0,2.0,1.0,5.0,13.0,12.0,13.0,14.0,19.0,17.0,18.0,16.0,20.0,20.0,39.0,43.0,25.0,70.0,29.0,50.0,53.0,33.0,79.0,17.0,31.0,11.0,12.0,39.0,20.0,54.0,12.0,16.0,77.0,68.0,67.0,73.0,76.0,74.0
1168,22,18.0,87.0,14,44.0,1.0,3.0,3.0,5.0,66.0,60.0,64.0,80.0,66.0,78.0,69.0,62.0,75.0,80.0,70.0,73.0,73.0,75.0,65.0,71.0,60.0,81.0,70.0,66.0,71.0,73.0,68.0,78.0,65.0,76.0,78.0,70.0,7.0,11.0,15.0,11.0,11.0,78.0
1169,20,1.8,77.0,0.8,8.0,1.0,2.0,3.0,5.0,53.0,45.0,53.0,69.0,45.0,66.0,52.0,41.0,66.0,66.0,74.0,68.0,59.0,58.0,74.0,63.0,58.0,54.0,66.0,55.0,71.0,44.0,54.0,57.0,51.0,58.0,59.0,65.0,15.0,12.0,10.0,10.0,6.0,64.0
1170,20,16.2,79.0,4.2,14.0,1.0,3.0,3.0,5.0,47.0,49.0,67.0,74.0,46.0,72.0,47.0,45.0,71.0,74.0,69.0,74.0,67.0,70.0,61.0,67.0,72.0,74.0,74.0,48.0,73.0,73.0,68.0,70.0,47.0,72.0,73.0,68.0,9.0,8.0,12.0,12.0,7.0,74.0
1171,21,13.5,80.0,7.5,23.0,1.0,3.0,3.0,5.0,50.0,61.0,58.0,75.0,46.0,74.0,53.0,42.0,72.0,74.0,76.0,75.0,74.0,74.0,75.0,72.0,63.0,78.0,73.0,68.0,72.0,76.0,66.0,70.0,64.0,70.0,75.0,68.0,12.0,7.0,12.0,5.0,9.0,75.0
1172,20,6.3,79.0,1.2,1.0,1.0,3.0,1.0,5.0,12.0,19.0,12.0,29.0,19.0,27.0,10.0,13.0,15.0,28.0,26.0,31.0,39.0,54.0,29.0,45.0,37.0,23.0,61.0,16.0,41.0,23.0,11.0,41.0,13.0,43.0,24.0,25.0,69.0,65.0,60.0,70.0,71.0,68.0
1173,27,45.0,86.0,45,135.0,3.0,4.0,3.0,4.0,47.0,90.0,88.0,76.0,85.0,76.0,76.0,48.0,54.0,82.0,74.0,73.0,73.0,86.0,75.0,85.0,93.0,66.0,72.0,71.0,56.0,22.0,92.0,72.0,82.0,83.0,24.0,20.0,13.0,9.0,5.0,7.0,9.0,85.0
1174,27,5.4,79.0,7.5,49.0,2.0,3.0,1.0,4.0,17.0,14.0,11.0,28.0,15.0,14.0,24.0,20.0,26.0,12.0,48.0,46.0,62.0,74.0,43.0,58.0,63.0,36.0,52.0,12.0,27.0,19.0,11.0,53.0,24.0,60.0,11.0,11.0,77.0,74.0,77.0,74.0,80.0,77.0
1175,19,4.5,76.0,0.925,6.0,1.0,2.0,2.0,4.0,49.0,25.0,70.0,63.0,33.0,39.0,34.0,29.0,48.0,60.0,62.0,60.0,38.0,62.0,54.0,39.0,71.0,63.0,72.0,22.0,64.0,64.0,30.0,32.0,46.0,61.0,67.0,66.0,9.0,8.0,6.0,6.0,10.0,68.0
1176,18,7.2,87.0,1.6,5.0,1.0,3.0,2.0,5.0,60.0,66.0,60.0,61.0,57.0,72.0,59.0,41.0,45.0,66.0,85.0,83.0,69.0,53.0,62.0,67.0,43.0,65.0,69.0,50.0,49.0,24.0,67.0,65.0,62.0,67.0,34.0,31.0,9.0,5.0,7.0,10.0,15.0,68.0
1177,18,23.4,88.0,4.9,6.0,1.0,2.0,4.0,3.0,64.0,61.0,37.0,66.0,49.0,80.0,58.0,38.0,42.0,73.0,96.0,91.0,95.0,63.0,88.0,64.0,90.0,63.0,61.0,53.0,58.0,18.0,58.0,53.0,48.0,60.0,28.0,25.0,11.0,10.0,8.0,9.0,12.0,71.0
1178,24,13.5,79.0,7.5,34.0,1.0,3.0,3.0,5.0,54.0,78.0,73.0,66.0,71.0,74.0,62.0,67.0,47.0,78.0,67.0,70.0,68.0,69.0,63.0,73.0,73.0,63.0,76.0,64.0,70.0,29.0,77.0,66.0,76.0,72.0,29.0,34.0,11.0,8.0,12.0,12.0,8.0,76.0
1179,23,10.8,82.0,10.5,39.0,1.0,3.0,3.0,5.0,68.0,77.0,65.0,77.0,66.0,75.0,76.0,58.0,71.0,77.0,82.0,86.0,73.0,74.0,68.0,77.0,71.0,69.0,67.0,74.0,55.0,27.0,78.0,76.0,62.0,74.0,31.0,34.0,12.0,5.0,13.0,5.0,8.0,78.0
1180,27,9.0,78.0,6.5,30.0,1.0,3.0,1.0,5.0,15.0,16.0,11.0,34.0,11.0,15.0,12.0,12.0,35.0,24.0,43.0,41.0,60.0,69.0,54.0,53.0,81.0,33.0,57.0,15.0,16.0,21.0,16.0,61.0,23.0,57.0,14.0,10.0,77.0,77.0,70.0,75.0,75.0,76.0
1181,24,3.6,73.0,0.95,11.0,1.0,3.0,2.0,4.0,41.0,38.0,75.0,62.0,38.0,56.0,43.0,41.0,59.0,64.0,42.0,58.0,46.0,62.0,50.0,62.0,66.0,67.0,74.0,46.0,68.0,62.0,39.0,47.0,48.0,65.0,69.0,67.0,7.0,15.0,9.0,14.0,6.0,69.0
1182,23,16.72,85.0,23,50.0,1.0,3.0,4.0,4.0,76.0,72.0,45.0,74.0,72.0,84.0,81.0,72.0,66.0,80.0,91.0,91.0,86.0,82.0,79.0,80.0,74.0,83.0,64.0,74.0,74.0,55.0,81.0,75.0,73.0,79.0,54.0,38.0,8.0,7.0,13.0,8.0,14.0,82.0
1183,21,2.7,76.0,0.925,5.0,1.0,3.0,3.0,4.0,61.0,56.0,43.0,64.0,53.0,72.0,58.0,52.0,56.0,71.0,69.0,68.0,65.0,59.0,88.0,63.0,57.0,43.0,32.0,54.0,47.0,24.0,60.0,61.0,54.0,64.0,38.0,42.0,13.0,13.0,8.0,14.0,15.0,66.0
1184,23,2.7,75.0,1.1,7.0,1.0,2.0,3.0,3.0,65.0,33.0,56.0,67.0,38.0,68.0,58.0,35.0,49.0,65.0,83.0,91.0,69.0,58.0,83.0,53.0,67.0,72.0,59.0,38.0,59.0,60.0,58.0,51.0,39.0,57.0,62.0,61.0,10.0,13.0,11.0,12.0,14.0,68.0
1185,19,0.9,77.0,0.85,5.0,1.0,3.0,3.0,1.0,60.0,59.0,46.0,60.0,57.0,67.0,63.0,60.0,54.0,66.0,80.0,82.0,80.0,57.0,79.0,65.0,38.0,49.0,50.0,58.0,53.0,30.0,59.0,58.0,61.0,62.0,38.0,32.0,8.0,9.0,14.0,15.0,14.0,65.0
1186,20,24.3,88.0,15.5,29.0,1.0,5.0,3.0,5.0,63.0,81.0,72.0,76.0,71.0,79.0,56.0,34.0,73.0,78.0,82.0,87.0,78.0,71.0,71.0,75.0,84.0,83.0,73.0,69.0,25.0,17.0,75.0,73.0,78.0,83.0,21.0,19.0,7.0,7.0,11.0,7.0,7.0,79.0
1187,20,24.3,80.0,0.75,2.0,1.0,3.0,2.0,4.0,42.0,29.0,53.0,65.0,32.0,55.0,41.0,38.0,57.0,65.0,60.0,63.0,54.0,57.0,55.0,40.0,58.0,58.0,80.0,32.0,62.0,56.0,29.0,44.0,30.0,45.0,65.0,59.0,14.0,11.0,12.0,14.0,13.0,65.0
1188,20,7.2,78.0,1.5,10.0,1.0,3.0,2.0,5.0,35.0,21.0,73.0,63.0,27.0,39.0,25.0,28.0,54.0,58.0,67.0,72.0,58.0,60.0,41.0,43.0,77.0,68.0,82.0,37.0,67.0,63.0,28.0,35.0,37.0,64.0,74.0,65.0,12.0,9.0,8.0,6.0,14.0,71.0
1189,35,4.5,76.0,3.4,24.0,2.0,3.0,1.0,3.0,19.0,16.0,24.0,22.0,14.0,15.0,11.0,11.0,36.0,23.0,44.0,34.0,45.0,72.0,49.0,53.0,64.0,33.0,66.0,18.0,18.0,23.0,10.0,47.0,21.0,60.0,15.0,24.0,76.0,75.0,71.0,76.0,77.0,76.0
1190,18,0.27,75.0,0.6,3.0,1.0,3.0,4.0,3.0,59.0,56.0,33.0,60.0,52.0,72.0,53.0,56.0,51.0,66.0,77.0,73.0,77.0,48.0,76.0,61.0,37.0,34.0,43.0,56.0,34.0,17.0,56.0,57.0,61.0,53.0,25.0,27.0,10.0,7.0,7.0,10.0,13.0,64.0
1191,22,23.4,85.0,13,59.0,1.0,2.0,2.0,5.0,38.0,31.0,80.0,73.0,28.0,49.0,47.0,27.0,68.0,66.0,60.0,50.0,51.0,76.0,37.0,51.0,70.0,67.0,84.0,30.0,78.0,78.0,44.0,59.0,40.0,74.0,81.0,78.0,12.0,8.0,13.0,10.0,7.0,80.0
1192,23,18.0,81.0,10,30.0,1.0,2.0,4.0,3.0,68.0,72.0,56.0,78.0,70.0,84.0,80.0,73.0,76.0,80.0,73.0,76.0,74.0,74.0,70.0,77.0,81.0,82.0,69.0,74.0,78.0,58.0,80.0,74.0,75.0,82.0,64.0,56.0,14.0,9.0,12.0,11.0,11.0,79.0
1193,19,1.35,75.0,0.525,5.0,1.0,3.0,2.0,5.0,29.0,21.0,61.0,60.0,28.0,51.0,29.0,33.0,58.0,59.0,53.0,55.0,46.0,57.0,48.0,42.0,62.0,50.0,76.0,21.0,66.0,60.0,44.0,53.0,45.0,58.0,62.0,58.0,11.0,8.0,10.0,9.0,5.0,64.0
1194,26,0.225,75.0,2.3,23.0,1.0,3.0,1.0,4.0,20.0,12.0,12.0,52.0,17.0,14.0,18.0,19.0,44.0,19.0,24.0,32.0,22.0,68.0,24.0,54.0,51.0,22.0,63.0,14.0,20.0,10.0,6.0,58.0,22.0,24.0,14.0,15.0,73.0,66.0,72.0,70.0,73.0,71.0
1195,25,16.56,79.0,10,49.0,2.0,1.0,4.0,4.0,69.0,72.0,66.0,74.0,72.0,82.0,79.0,73.0,67.0,86.0,81.0,82.0,88.0,69.0,59.0,73.0,81.0,68.0,65.0,66.0,60.0,54.0,72.0,68.0,69.0,69.0,40.0,37.0,11.0,7.0,7.0,13.0,12.0,78.0
1196,20,6.3,83.0,3.5,15.0,1.0,3.0,3.0,4.0,54.0,73.0,59.0,68.0,65.0,75.0,68.0,38.0,56.0,73.0,73.0,74.0,73.0,70.0,70.0,73.0,61.0,58.0,66.0,63.0,56.0,33.0,73.0,66.0,66.0,73.0,29.0,24.0,6.0,12.0,8.0,9.0,7.0,72.0
1197,20,4.05,80.0,1.3,5.0,1.0,4.0,2.0,5.0,31.0,35.0,71.0,68.0,33.0,62.0,35.0,34.0,52.0,61.0,69.0,67.0,65.0,61.0,40.0,58.0,73.0,64.0,80.0,29.0,67.0,62.0,35.0,60.0,42.0,60.0,67.0,62.0,12.0,14.0,10.0,14.0,15.0,68.0
1198,24,2.88,81.0,10,68.0,2.0,2.0,2.0,4.0,69.0,42.0,74.0,73.0,36.0,65.0,54.0,34.0,64.0,67.0,72.0,75.0,65.0,70.0,72.0,64.0,78.0,76.0,74.0,41.0,78.0,75.0,60.0,60.0,46.0,65.0,80.0,83.0,9.0,15.0,11.0,6.0,10.0,78.0
1199,31,1.8,76.0,5.5,60.0,2.0,3.0,3.0,2.0,71.0,52.0,62.0,75.0,44.0,70.0,65.0,55.0,73.0,74.0,75.0,75.0,69.0,73.0,72.0,73.0,74.0,71.0,71.0,54.0,85.0,77.0,60.0,65.0,49.0,72.0,76.0,77.0,6.0,11.0,14.0,13.0,11.0,76.0
1200,28,13.95,81.0,19,68.0,2.0,4.0,3.0,4.0,78.0,84.0,71.0,81.0,83.0,79.0,79.0,80.0,72.0,79.0,76.0,70.0,74.0,82.0,82.0,87.0,76.0,88.0,84.0,84.0,80.0,45.0,82.0,81.0,72.0,80.0,50.0,33.0,8.0,7.0,9.0,7.0,12.0,81.0
1201,22,11.7,81.0,8,33.0,1.0,2.0,2.0,5.0,25.0,20.0,73.0,69.0,36.0,56.0,28.0,27.0,52.0,63.0,56.0,54.0,37.0,72.0,35.0,54.0,70.0,73.0,91.0,17.0,74.0,74.0,23.0,47.0,36.0,66.0,79.0,73.0,12.0,8.0,11.0,8.0,6.0,77.0
1202,23,7.2,77.0,1.2,14.0,1.0,2.0,3.0,5.0,60.0,50.0,60.0,78.0,43.0,64.0,73.0,70.0,70.0,69.0,75.0,69.0,72.0,60.0,72.0,60.0,52.0,79.0,33.0,58.0,42.0,68.0,66.0,71.0,48.0,66.0,61.0,58.0,11.0,15.0,9.0,6.0,8.0,71.0
1203,24,4.05,78.0,3.9,11.0,1.0,2.0,2.0,4.0,49.0,42.0,69.0,71.0,41.0,71.0,50.0,29.0,69.0,71.0,66.0,63.0,60.0,68.0,57.0,59.0,79.0,82.0,79.0,48.0,79.0,67.0,62.0,58.0,55.0,65.0,72.0,70.0,11.0,12.0,14.0,9.0,12.0,74.0
1204,19,3.06,81.0,1.5,3.0,1.0,3.0,2.0,3.0,69.0,35.0,59.0,62.0,33.0,64.0,47.0,33.0,61.0,68.0,61.0,73.0,49.0,64.0,66.0,55.0,64.0,57.0,72.0,39.0,64.0,66.0,44.0,59.0,43.0,64.0,67.0,62.0,9.0,10.0,6.0,12.0,8.0,67.0
1205,32,2.7,75.0,4.3,16.0,3.0,2.0,2.0,3.0,29.0,27.0,79.0,63.0,17.0,49.0,35.0,26.0,63.0,58.0,34.0,37.0,32.0,71.0,50.0,57.0,75.0,62.0,86.0,20.0,85.0,73.0,24.0,23.0,39.0,75.0,75.0,75.0,10.0,14.0,5.0,8.0,10.0,75.0
1206,21,1.53,80.0,2.9,4.0,1.0,4.0,3.0,4.0,64.0,67.0,53.0,65.0,61.0,74.0,55.0,53.0,59.0,70.0,85.0,87.0,76.0,60.0,69.0,68.0,51.0,66.0,71.0,62.0,39.0,24.0,63.0,59.0,64.0,71.0,30.0,28.0,7.0,9.0,14.0,10.0,15.0,71.0
1207,19,1.08,79.0,1.2,2.0,1.0,3.0,3.0,5.0,60.0,65.0,58.0,59.0,61.0,64.0,44.0,44.0,45.0,67.0,73.0,81.0,55.0,57.0,65.0,75.0,74.0,59.0,68.0,55.0,54.0,24.0,64.0,58.0,65.0,49.0,33.0,31.0,5.0,6.0,10.0,9.0,12.0,67.0
